symbol	alias	entrez
PROKR2	dJ680N4.3	128674
SLX4IP	SLX4IP	128710
SLX4IP	C20orf94	128710
SLX4IP	bA204H22.1	128710
SLX4IP	bA254M13.1	128710
SLX4IP	dJ1099D15.3	128710
CSTL1	CSTL1	128817
CSTL1	CTES1	128817
CSTL1	RCET11	128817
CSTL1	dJ322G13.4	128817
CST9L	CST9L	128821
CST9L	CTES7B	128821
CST9L	bA218C14.1	128821
CST9	CST9	128822
CST9	CTES7A	128822
MIR1-1HG	MIR1-1HG	128826
MIR1-1HG	C20orf166	128826
MIR1-1HG	MIR133A2HG	128826
DUSP15	DUSP15	128853
DUSP15	C20orf57	128853
DUSP15	VHY	128853
BPIFB6	BPIFB6	128859
BPIFB6	BPIL3	128859
BPIFB6	LPLUNC6	128859
BPIFA3	BPIFA3	128861
BPIFA3	C20orf71	128861
BPIFA3	SPLUNC3	128861
C20orf144	C20orf144	128864
C20orf144	dJ63M2.6	128864
CHMP4B	CHMP4B	128866
CHMP4B	C20orf178	128866
CHMP4B	CTPP3	128866
CHMP4B	CTRCT31	128866
CHMP4B	SNF7-2	128866
CHMP4B	Shax1	128866
CHMP4B	VPS32B	128866
CHMP4B	Vps32-2	128866
CHMP4B	dJ553F4.4	128866
PIGU	PIGU	128869
PIGU	CDC91L1	128869
FAM83C	FAM83C	128876
FAM83C	C20orf128	128876
FAM83C	dJ614O4.7	128876
GAB4	GAB4	128954
C22orf39	C22orf39	128977
TANGO2	TANGO2	128989
TANGO2	C22orf25	128989
TANGO2	MECRCN	128989
ZNF280A	ZNF280A	129025
ZNF280A	3'OY11.1	129025
ZNF280A	SUHW1	129025
ZNF280A	ZNF280	129025
ZNF280A	ZNF636	129025
SGSM1	SGSM1	129049
SGSM1	RUTBC2	129049
EMID1	EMID1	129080
EMID1	EMI5	129080
EMID1	EMU1	129080
ANKRD54	ANKRD54	129138
ANKRD54	LIAR	129138
PPP1R21	PPP1R21	129285
PPP1R21	CCDC128	129285
PPP1R21	KLRAQ1	129285
TRABD2A	TRABD2A	129293
TRABD2A	C2orf89	129293
TRABD2A	TIKI1	129293
TMEM150A	TMEM150A	129303
TMEM150A	TM6P1	129303
TMEM150A	TMEM150	129303
TMEM150A	TTN1	129303
NUP35	NUP35	129401
NUP35	MP-44	129401
NUP35	NP44	129401
NUP35	NUP53	129401
XIRP2	XIRP2	129446
XIRP2	CMYA3	129446
TYW5	TYW5	129450
TYW5	C2orf60	129450
TYW5	hTYW5	129450
NMS	NMS	129521
LYG1	LYG1	129530
LYG1	SALW1939	129530
MITD1	MITD1	129531
DIS3L2	DIS3L2	129563
DIS3L2	FAM6A	129563
DIS3L2	PRLMNS	129563
DIS3L2	hDIS3L2	129563
CMPK2	CMPK2	129607
CMPK2	NDK	129607
CMPK2	TMPK2	129607
CMPK2	TYKi	129607
CMPK2	UMP-CMPK2	129607
MBOAT2	MBOAT2	129642
MBOAT2	LPAAT	129642
MBOAT2	LPEAT	129642
MBOAT2	LPLAT 2	129642
MBOAT2	OACT2	129642
CNTNAP5	CNTNAP5	129684
CNTNAP5	caspr5	129684
TAF8	TAF8	129685
TAF8	TAFII-43	129685
TAF8	TAFII43	129685
TAF8	TBN	129685
TMEM18	TMEM18	129787
TMEM18	lncND	129787
FBLN7	FBLN7	129804
FBLN7	TM14	129804
NEU4	NEU4	129807
RBM45	RBM45	129831
RBM45	RB-1	129831
C2orf73	C2orf73	129852
TRIM43	TRIM43	129868
TRIM43	TRIM43A	129868
BBS5	BBS5	129880
CCDC173	CCDC173	129881
CCDC173	C2orf77	129881
ACMSD	ACMSD	130013
ICA1L	ICA1L	130026
ICA1L	ALS2CR14	130026
ICA1L	ALS2CR15	130026
FAM168B	FAM168B	130074
FAM168B	MANI	130074
OR9A4	OR9A4	130075
CIB4	CIB4	130106
CIB4	KIP4	130106
REG3G	REG3G	130120
REG3G	LPPM429	130120
REG3G	PAP IB	130120
REG3G	PAP-1B	130120
REG3G	PAP1B	130120
REG3G	PAPIB	130120
REG3G	REG III	130120
REG3G	UNQ429	130120
RFTN2	RFTN2	130132
RFTN2	C2orf11	130132
RFTN2	Raftlin-2	130132
CLHC1	CLHC1	130162
CLHC1	C2orf63	130162
PLEKHH2	PLEKHH2	130271
PLEKHH2	PLEKHH1L	130271
AP1S3	AP1S3	130340
AP1S3	PSORS15	130340
C2orf76	C2orf76	130355
C2orf76	AIM29	130355
SGPP2	SGPP2	130367
SGPP2	SPPase2	130367
ACVR1C	ACVR1C	130399
ACVR1C	ACVRLK7	130399
ACVR1C	ALK7	130399
OSR1	OSR1	130497
OSR1	ODD	130497
TTC32	TTC32	130502
UBR3	UBR3	130507
UBR3	ZNF650	130507
KCTD18	KCTD18	130535
KCTD18	6530404F10Rik	130535
ALS2CR12	ALS2CR12	130540
ZNF513	ZNF513	130557
ZNF513	HMFT0656	130557
SPATA3	SPATA3	130560
SPATA3	TSARG1	130560
LYPD6	LYPD6	130574
LYPD6B	LYPD6B	130576
LYPD6B	CT116	130576
LYPD6B	LYPD7	130576
GALM	GALM	130589
GALM	BLOCK25	130589
GALM	GLAT	130589
GALM	HEL-S-63p	130589
TMEM198	TMEM198	130612
TMEM198	TMEM198A	130612
ZFAND2B	ZFAND2B	130617
ZFAND2B	AIRAPL	130617
TMEM178A	TMEM178A	130733
TMEM178A	TMEM178	130733
CPO	CPO	130749
MDH1B	MDH1B	130752
MDH1B	RP11-95H11	130752
C2orf50	C2orf50	130813
PQLC3	PQLC3	130814
PQLC3	C2orf22	130814
TMEM182	TMEM182	130827
AHSA2P	AHSA2P	130872
AHSA2P	AHSA2	130872
AHSA2P	Hch1	130872
FBXO36	FBXO36	130888
FBXO36	Fbx36	130888
MTERF4	MTERF4	130916
MTERF4	MTERFD2	130916
CCDC148	CCDC148	130940
M1AP	M1AP	130951
M1AP	C2orf65	130951
M1AP	D6Mm5e	130951
M1AP	SPATA37	130951
CPNE4	CPNE4	131034
CPNE4	COPN4	131034
CPNE4	CPN4	131034
CCDC58	CCDC58	131076
KCNH8	KCNH8	131096
KCNH8	Kv12.1	131096
KCNH8	elk3	131096
DNAJC19	DNAJC19	131118
DNAJC19	PAM18	131118
DNAJC19	TIM14	131118
DNAJC19	TIMM14	131118
OTOL1	OTOL1	131149
OTOL1	C1QTNF16	131149
FAM3D	FAM3D	131177
FAM3D	EF7	131177
FAM3D	OIT1	131177
ZPLD1	ZPLD1	131368
LYZL4	LYZL4	131375
LYZL4	LYC4	131375
LYZL4	LYZA	131375
KLHL40	KLHL40	131377
KLHL40	KBTBD5	131377
KLHL40	NEM8	131377
KLHL40	SRYP	131377
KLHL40	SYRP	131377
TRIM71	TRIM71	131405
TRIM71	LIN-41	131405
TRIM71	LIN41	131405
FAM131A	FAM131A	131408
FAM131A	C3orf40	131408
FAM131A	FLAT715	131408
FAM131A	PRO1378	131408
CD200R1	CD200R1	131450
CD200R1	CD200R	131450
CD200R1	MOX2R	131450
CHCHD4	CHCHD4	131474
CHCHD4	MIA40	131474
CHCHD4	TIMM40	131474
ZDHHC19	ZDHHC19	131540
ZDHHC19	DHHC19	131540
CRYBG3	CRYBG3	131544
CRYBG3	DKFZp667G2110	131544
CRYBG3	vlAKAP	131544
DCBLD2	DCBLD2	131566
DCBLD2	CLCP1	131566
DCBLD2	ESDN	131566
LRRC15	LRRC15	131578
LRRC15	LIB	131578
FAM43A	FAM43A	131583
TPRA1	TPRA1	131601
TPRA1	GPR175	131601
TPRA1	TMEM227	131601
TPRA1	TPRA40	131601
TMEM42	TMEM42	131616
UROC1	UROC1	131669
UROC1	HMFN0320	131669
UROC1	UROCD	131669
ERICH6	ERICH6	131831
ERICH6	C3orf44A	131831
ERICH6	FAM194A	131831
NUDT16	NUDT16	131870
COL6A6	COL6A6	131873
GRK7	GRK7	131890
TMEM207	TMEM207	131920
TMEM207	UNQ846	131920
METTL6	METTL6	131965
TAMM41	TAMM41	132001
TAMM41	C3orf31	132001
TAMM41	RAM41	132001
TAMM41	TAM41	132001
IL17RE	IL17RE	132014
RTP1	RTP1	132112
RTP1	Z3CXXC1	132112
IQCF1	IQCF1	132141
GLYCTK	GLYCTK	132158
GLYCTK	HBEBP2	132158
GLYCTK	HBEBP4	132158
GLYCTK	HBeAgBP4A	132158
PPM1M	PPM1M	132160
PPM1M	PP2C-eta	132160
PPM1M	PP2Ceta	132160
C3orf49	C3orf49	132200
SNTN	SNTN	132203
SNTN	S100A1L	132203
SNTN	S100AL	132203
SNTN	sentan	132203
SYNPR	SYNPR	132204
LSMEM2	LSMEM2	132228
LSMEM2	C3orf45	132228
H1FOO	H1FOO	132243
H1FOO	H1.8	132243
H1FOO	H1oo	132243
H1FOO	osH1	132243
OCIAD2	OCIAD2	132299
SCLT1	SCLT1	132320
SCLT1	CAP-1A	132320
C4orf33	C4orf33	132321
TMEM155	TMEM155	132332
PABPC4L	PABPC4L	132430
ADAD1	ADAD1	132612
ADAD1	Tenr	132612
ZFP42	ZFP42	132625
ZFP42	REX-1	132625
ZFP42	ZNF754	132625
ZFP42	zfp-42	132625
LIN54	LIN54	132660
LIN54	CXCDC1	132660
LIN54	JC8.6	132660
LIN54	MIP120	132660
LIN54	TCX1	132660
SPATA18	SPATA18	132671
SPATA18	Mieap	132671
SPATA18	SPETEX1	132671
FAM241A	FAM241A	132720
FAM241A	C4orf32	132720
TMPRSS11B	TMPRSS11B	132724
GNPDA2	GNPDA2	132789
GNPDA2	GNP2	132789
GNPDA2	SB52	132789
SPATA4	SPATA4	132851
SPATA4	SPEF1B	132851
SPATA4	TSARG2	132851
CPEB2	CPEB2	132864
CPEB2	CPE-BP2	132864
CPEB2	CPEB-2	132864
CPEB2	hCPEB-2	132864
EVC2	EVC2	132884
EVC2	LBN	132884
EVC2	WAD	132884
ARL9	ARL9	132946
AASDH	AASDH	132949
AASDH	ACSF4	132949
AASDH	NRPS1098	132949
AASDH	NRPS998	132949
PDCL2	PDCL2	132954
PDCL2	GCPHLP	132954
C4orf36	C4orf36	132989
PACRGL	PACRGL	133015
PACRGL	C4orf28	133015
TRAM1L1	TRAM1L1	133022
OTOP1	OTOP1	133060
ENPP6	ENPP6	133121
ENPP6	NPP6	133121
SLC9B2	SLC9B2	133308
SLC9B2	NHA2	133308
SLC9B2	NHE10	133308
SLC9B2	NHEDC2	133308
SETD9	SETD9	133383
SETD9	C5orf35	133383
IL31RA	IL31RA	133396
IL31RA	CRL	133396
IL31RA	CRL3	133396
IL31RA	GLM-R	133396
IL31RA	GLMR	133396
IL31RA	GPL	133396
IL31RA	IL-31RA	133396
IL31RA	PLCA2	133396
IL31RA	PRO21384	133396
IL31RA	hGLM-R	133396
EMB	EMB	133418
EMB	GP70	133418
SLCO6A1	SLCO6A1	133482
SLCO6A1	CT48	133482
SLCO6A1	OATP-I	133482
SLCO6A1	OATP6A1	133482
SLCO6A1	OATPY	133482
C5orf47	C5orf47	133491
PPARGC1B	PPARGC1B	133522
PPARGC1B	ERRL1	133522
PPARGC1B	PERC	133522
PPARGC1B	PGC-1(beta)	133522
PPARGC1B	PGC1B	133522
MROH2B	MROH2B	133558
MROH2B	HEATR7B2	133558
MROH2B	SPIF	133558
EGFLAM	EGFLAM	133584
EGFLAM	AGRINL	133584
EGFLAM	AGRNL	133584
EGFLAM	PIKA	133584
PRRC1	PRRC1	133619
NADK2	NADK2	133686
NADK2	C5orf33	133686
NADK2	DECRD	133686
NADK2	MNADK	133686
NADK2	NADKD1	133686
UGT3A1	UGT3A1	133688
CAPSL	CAPSL	133690
JMY	JMY	133746
JMY	WHAMM2	133746
JMY	WHDC1L3	133746
C5orf58	C5orf58	133874
ZNF474	ZNF474	133923
CCDC127	CCDC127	133957
OR2Y1	OR2Y1	134083
OR2Y1	OR5-2	134083
UBE2QL1	UBE2QL1	134111
C5orf49	C5orf49	134121
FAM173B	FAM173B	134145
FAM173B	JS-2	134145
CMBL	CMBL	134147
CMBL	JS-1	134147
DNAJC21	DNAJC21	134218
DNAJC21	BMFS3	134218
DNAJC21	DNAJA5	134218
DNAJC21	GS3	134218
DNAJC21	JJJ1	134218
AFAP1L1	AFAP1L1	134265
TMEM171	TMEM171	134285
TMEM171	PRP2	134285
TMEM174	TMEM174	134288
LSM11	LSM11	134353
POC5	POC5	134359
POC5	C5orf37	134359
GPR151	GPR151	134391
GPR151	GALR4	134391
GPR151	GALRL	134391
GPR151	GPCR-2037	134391
GPR151	PGR7	134391
STARD4	STARD4	134429
WDR36	WDR36	134430
WDR36	GLC1G	134430
WDR36	TA-WDRP	134430
WDR36	TAWDRP	134430
WDR36	UTP21	134430
NUDCD2	NUDCD2	134492
NUDCD2	NudCL2	134492
UBLCP1	UBLCP1	134510
UBLCP1	CPUB1	134510
ACOT12	ACOT12	134526
ACOT12	CACH-1	134526
ACOT12	Cach	134526
ACOT12	STARD15	134526
ACOT12	THEAL	134526
SOWAHA	SOWAHA	134548
SOWAHA	ANKRD43	134548
SHROOM1	SHROOM1	134549
SHROOM1	APXL2	134549
C5orf24	C5orf24	134553
ADAT2	ADAT2	134637
ADAT2	DEADC1	134637
ADAT2	TAD2	134637
ADAT2	dJ20N2	134637
ADAT2	dJ20N2.1	134637
RIPPLY2	RIPPLY2	134701
RIPPLY2	C6orf159	134701
RIPPLY2	SCDO6	134701
RIPPLY2	dJ237I15.1	134701
IRAK1BP1	IRAK1BP1	134728
IRAK1BP1	AIP70	134728
IRAK1BP1	SIMPL	134728
CLVS2	CLVS2	134829
CLVS2	C6orf212	134829
CLVS2	C6orf213	134829
CLVS2	RLBP1L2	134829
CLVS2	bA160A10.4	134829
TAAR9	TAAR9	134860
TAAR9	TA3	134860
TAAR9	TAR3	134860
TAAR9	TAR9	134860
TAAR9	TRAR3	134860
TAAR1	TAAR1	134864
TAAR1	TA1	134864
TAAR1	TAR1	134864
TAAR1	TRAR1	134864
STXBP5	STXBP5	134957
STXBP5	LGL3	134957
STXBP5	LLGL3	134957
STXBP5	Nbla04300	134957
NCOA7	NCOA7	135112
NCOA7	ERAP140	135112
NCOA7	ESNA1-AS	135112
NCOA7	Nbla00052	135112
NCOA7	Nbla10993	135112
NCOA7	TLDC4	135112
NCOA7	dJ187J11.3	135112
HINT3	HINT3	135114
HINT3	HINT4	135114
PACRG	PACRG	135138
PACRG	GLUP	135138
PACRG	HAK005771	135138
PACRG	PARK2CRG	135138
B3GAT2	B3GAT2	135152
B3GAT2	GLCATS	135152
SDHAF4	SDHAF4	135154
SDHAF4	C6orf57	135154
SDHAF4	Sdh8	135154
CD109	CD109	135228
CD109	CPAMD7	135228
CD109	r150	135228
RAET1E	RAET1E	135250
RAET1E	LETAL	135250
RAET1E	N2DL-4	135250
RAET1E	NKG2DL42	135250
RAET1E	RL-4	135250
RAET1E	ULBP4	135250
RAET1E	bA350J20.7	135250
PM20D2	PM20D2	135293
PM20D2	ACY1L2	135293
SRSF12	SRSF12	135295
SRSF12	SFRS13B	135295
SRSF12	SFRS19	135295
SRSF12	SRrp35	135295
C6orf141	C6orf141	135398
HUS1B	HUS1B	135458
TRIM40	TRIM40	135644
MUCL3	MUCL3	135656
MUCL3	DPCR1	135656
MUCL3	PBLT	135656
TMEM270	TMEM270	135886
TMEM270	WBSCR28	135886
TRIM50	TRIM50	135892
TRIM50	TRIM50A	135892
OR9A2	OR9A2	135924
LLCFC1	LLCFC1	135927
LLCFC1	C7orf34	135927
LLCFC1	ctm-1	135927
TMEM139	TMEM139	135932
NOBOX	NOBOX	135935
NOBOX	OG-2	135935
NOBOX	OG2	135935
NOBOX	OG2X	135935
NOBOX	POF5	135935
NOBOX	TCAG_12042	135935
OR2A14	OR2A14	135941
OR2A14	OR2A14P	135941
OR2A14	OR2A6	135941
OR2A14	OST182	135941
OR6B1	OR6B1	135946
OR6B1	OR7-3	135946
OR6B1	OR7-9	135946
OR2F2	OR2F2	135948
OR2F2	OR7-1	135948
ZNF786	ZNF786	136051
COL26A1	COL26A1	136227
COL26A1	EMI6	136227
COL26A1	EMID2	136227
COL26A1	EMU2	136227
PRSS37	PRSS37	136242
PRSS37	TRYX2	136242
KLF14	KLF14	136259
KLF14	BTEB5	136259
SSMEM1	SSMEM1	136263
SSMEM1	C7orf45	136263
C7orf57	C7orf57	136288
SVOPL	SVOPL	136306
MTPN	MTPN	136319
MTPN	GCDP	136319
MTPN	V-1	136319
LRGUK	LRGUK	136332
LRGUK	CFAP246	136332
ASB10	ASB10	136371
ASB10	GLC1F	136371
PRSS58	PRSS58	136541
PRSS58	TRYX3	136541
PRSS58	UNQ2540	136541
MPLKIP	MPLKIP	136647
MPLKIP	ABHS	136647
MPLKIP	C7orf11	136647
MPLKIP	ORF20	136647
MPLKIP	TTD4	136647
SSC4D	SSC4D	136853
SSC4D	S4D-SRCRB	136853
SSC4D	SRCRB-S4D	136853
SSC4D	SRCRB4D	136853
C7orf31	C7orf31	136895
ASZ1	ASZ1	136991
ASZ1	ANKL1	136991
ASZ1	C7orf7	136991
ASZ1	CT1.19	136991
ASZ1	GASZ	136991
ASZ1	Orf3	136991
CLDN23	CLDN23	137075
CLDN23	CLDNL	137075
CLDN23	hCG1646163	137075
ZNF572	ZNF572	137209
GOT1L1	GOT1L1	137362
FAM92A	FAM92A	137392
FAM92A	FAM92A1	137392
VPS37A	VPS37A	137492
VPS37A	HCRP1	137492
VPS37A	PQBP2	137492
VPS37A	SPG53	137492
NDUFAF6	NDUFAF6	137682
NDUFAF6	C8orf38	137682
TMEM68	TMEM68	137695
ABRA	ABRA	137735
ABRA	STARS	137735
LYPD2	LYPD2	137797
LYPD2	LYPDC2	137797
LYPD2	UNQ430	137797
NKX2-6	NKX2-6	137814
NKX2-6	CSX2	137814
NKX2-6	NKX2F	137814
NKX2-6	NKX4-2	137814
TMEM71	TMEM71	137835
SGCZ	SGCZ	137868
SGCZ	ZSG1	137868
ADHFE1	ADHFE1	137872
ADHFE1	ADH8	137872
ADHFE1	HMFT2263	137872
ADHFE1	HOT	137872
UBXN2B	UBXN2B	137886
PXDNL	PXDNL	137902
PXDNL	VPO2	137902
GPAT4	GPAT4	137964
GPAT4	1-AGPAT 6	137964
GPAT4	AGPAT6	137964
GPAT4	LPAAT-zeta	137964
GPAT4	LPAATZ	137964
GPAT4	TSARG7	137964
UNC5D	UNC5D	137970
UNC5D	PRO34692	137970
UNC5D	Unc5h4	137970
LETM2	LETM2	137994
LETM2	SLC55A2	137994
DCAF4L2	DCAF4L2	138009
DCAF4L2	WDR21C	138009
RALYL	RALYL	138046
RALYL	HNRPCL3	138046
HGSNAT	HGSNAT	138050
HGSNAT	HGNAT	138050
HGSNAT	MPS3C	138050
HGSNAT	RP73	138050
HGSNAT	TMEM76	138050
RNF183	RNF183	138065
NACC2	NACC2	138151
NACC2	BEND9	138151
NACC2	BTBD14	138151
NACC2	BTBD14A	138151
NACC2	BTBD31	138151
NACC2	NAC-2	138151
NACC2	RBB	138151
C9orf116	C9orf116	138162
C9orf116	PIERCE1	138162
C9orf116	RbEST47	138162
CARNMT1	CARNMT1	138199
CARNMT1	C9orf41	138199
CARNMT1	UPF0586	138199
C9orf57	C9orf57	138240
C9orf85	C9orf85	138241
C9orf135	C9orf135	138255
LCN8	LCN8	138307
LCN8	EP17	138307
FAM69B	FAM69B	138311
FAM69B	C9orf136	138311
FAM69B	pp6977	138311
PTRH1	PTRH1	138428
PTRH1	C9orf115	138428
PIP5KL1	PIP5KL1	138429
PIP5KL1	PIPKH	138429
TAF1L	TAF1L	138474
TAF1L	TAF(II)210	138474
TAF1L	TAF2A2	138474
PTPDC1	PTPDC1	138639
PTPDC1	PTP9Q22	138639
ARID3C	ARID3C	138715
RPP25L	RPP25L	138716
RPP25L	C9orf23	138716
RPP25L	bA296L22.5	138716
C9orf131	C9orf131	138724
OR13C5	OR13C5	138799
OR13C5	OR9-11	138799
OR13C8	OR13C8	138802
OR13C8	OR37H	138802
OR13C8	OR9-10	138802
OR13C3	OR13C3	138803
OR13C3	OR37G	138803
OR13C3	OR9-8	138803
OR13C4	OR13C4	138804
OR13C4	HSHTPCRX17	138804
OR13C4	HTPCRX17	138804
OR13C4	OR2K1	138804
OR13C4	OR37F	138804
OR13C4	OR9-7	138804
OR13F1	OR13F1	138805
OR13F1	OR9-6	138805
OR1L8	OR1L8	138881
OR1L8	OR9-24	138881
OR1N2	OR1N2	138882
OR1N2	OR9-23	138882
OR1N1	OR1N1	138883
OR1N1	OR1-26	138883
OR1N1	OR1N3	138883
OR1N1	OR9-22	138883
SLITRK4	SLITRK4	139065
SPANXN3	SPANXN3	139067
SPANXN3	CT11.8	139067
SPANXN3	SPANX-N3	139067
MAGEC3	MAGEC3	139081
MAGEC3	CT7.2	139081
MAGEC3	MAGE-C3	139081
MAGEC3	MAGEC4	139081
BEND2	BEND2	139105
BEND2	CXorf20	139105
PASD1	PASD1	139135
PASD1	CT63	139135
PASD1	CT64	139135
PASD1	OXTES1	139135
DCAF12L1	DCAF12L1	139170
DCAF12L1	KIAA1892L	139170
DCAF12L1	WDR40B	139170
DGKK	DGKK	139189
PIH1D3	PIH1D3	139212
PIH1D3	CILD36	139212
PIH1D3	CXorf41	139212
PIH1D3	NYSAR97	139212
MUM1L1	MUM1L1	139221
FAM199X	FAM199X	139231
FAM199X	CXorf39	139231
AMER1	AMER1	139285
AMER1	FAM123B	139285
AMER1	OSCS	139285
AMER1	WTX	139285
APOOL	APOOL	139322
APOOL	CXorf33	139322
APOOL	FAM121A	139322
APOOL	Mic27	139322
APOOL	UNQ8193	139322
HDX	HDX	139324
HDX	CXorf43	139324
HDX	D030011N01Rik	139324
FUNDC1	FUNDC1	139341
ADGRG4	ADGRG4	139378
ADGRG4	GPR112	139378
ADGRG4	PGR17	139378
ADGRG4	RP1-299I16	139378
PTCHD1	PTCHD1	139411
PTCHD1	AUTSX4	139411
PPP4R3C	PPP4R3C	139420
PPP4R3C	FLFL3PP	139420
PPP4R3C	SMEK3P	139420
MAGEB10	MAGEB10	139422
DCAF8L1	DCAF8L1	139425
DCAF8L1	WDR42B	139425
OTUD6A	OTUD6A	139562
OTUD6A	DUBA2	139562
OTUD6A	HSHIN6	139562
UPRT	UPRT	139596
UPRT	FUR1	139596
MAGEE2	MAGEE2	139599
MAGEB16	MAGEB16	139604
FOXR2	FOXR2	139628
FOXR2	FOXN6	139628
GAB3	GAB3	139716
PNCK	PNCK	139728
PNCK	BSTK3	139728
PNCK	CaMK1b	139728
ZFP92	ZFP92	139735
ZFP92	ZNF897	139735
ACTRT1	ACTRT1	139741
ACTRT1	ARPT1	139741
ACTRT1	HSD27	139741
GPR119	GPR119	139760
GPR119	GPCR2	139760
PAGE3	PAGE3	139793
PAGE3	CT16.6	139793
PAGE3	GAGED1	139793
PAGE3	PAGE-3	139793
RBMXL3	RBMXL3	139804
RBMXL3	CXorf55	139804
DOCK11	DOCK11	139818
DOCK11	ACG	139818
DOCK11	ZIZ2	139818
DOCK11	bB128O4.1	139818
SPIN4	SPIN4	139886
SPIN4	TDRD28	139886
RPS4Y2	RPS4Y2	140032
RPS4Y2	RPS4Y2P	140032
KRTAP13-1	KRTAP13-1	140258
KRTAP13-1	KAP13.1	140258
KRTAP13-1	KRTAP13.1	140258
TCP10L	TCP10L	140290
TCP10L	C21orf77	140290
TCP10L	PRED77	140290
TCP10L	TCP10A-2	140290
RNF113B	RNF113B	140432
RNF113B	RNF161	140432
RNF113B	ZNF183L1	140432
RNF113B	bA10G5.1	140432
MUC17	MUC17	140453
MUC17	MUC-17	140453
MUC17	MUC-3	140453
ASB11	ASB11	140456
ASB5	ASB5	140458
ASB5	ASB-5	140458
ASB6	ASB6	140459
ASB7	ASB7	140460
ASB8	ASB8	140461
ASB8	PP14212	140461
ASB9	ASB9	140462
MYL6B	MYL6B	140465
MYL6B	MLC1SA	140465
ZNF358	ZNF358	140467
ZNF358	ZFEND	140467
MYO3B	MYO3B	140469
RNF32	RNF32	140545
RNF32	FKSG33	140545
RNF32	HSD15	140545
RNF32	LMBR2	140545
APOBEC3D	APOBEC3D	140564
APOBEC3D	A3DE	140564
APOBEC3D	APOBEC3E	140564
S100A16	S100A16	140576
S100A16	AAG13	140576
S100A16	DT1P1A7	140576
S100A16	S100F	140576
CHODL	CHODL	140578
CHODL	C21orf68	140578
CHODL	MT75	140578
CHODL	PRED12	140578
DEFB104A	DEFB104A	140596
DEFB104A	DEFB104	140596
TCEAL2	TCEAL2	140597
TCEAL2	MY0876G05	140597
TCEAL2	WEX1	140597
TCEAL2	my048	140597
SELENOM	SELENOM	140606
SELENOM	SELM	140606
SELENOM	SEPM	140606
NEK7	NEK7	140609
ZFP28	ZFP28	140612
ZFP28	mkr5	140612
ACTRT2	ACTRT2	140625
ACTRT2	ARPM2	140625
ACTRT2	ARPT2	140625
ACTRT2	Arp-T2	140625
ACTRT2	HARPM2	140625
GATA5	GATA5	140628
GATA5	CHTD5	140628
GATA5	GATAS	140628
GATA5	bB379O24.1	140628
SLC32A1	SLC32A1	140679
SLC32A1	VGAT	140679
SLC32A1	VIAAT	140679
C20orf96	C20orf96	140680
C20orf96	dJ1103G7.2	140680
BPIFA2	BPIFA2	140683
BPIFA2	C20orf70	140683
BPIFA2	SPLUNC2	140683
BPIFA2	bA49G10.1	140683
ZBTB46	ZBTB46	140685
ZBTB46	BTBD4	140685
ZBTB46	BZEL	140685
ZBTB46	ZNF340	140685
ZBTB46	dJ583P15.7	140685
ZBTB46	dJ583P15.8	140685
WFDC3	WFDC3	140686
WFDC3	WAP14	140686
WFDC3	dJ447F3.3	140686
GCNT7	GCNT7	140687
GCNT7	C20orf105	140687
GCNT7	dJ1153D9.2	140687
GCNT7	gcnt	140687
NOL4L	NOL4L	140688
NOL4L	C20orf112	140688
NOL4L	C20orf113	140688
CBLN4	CBLN4	140689
CBLN4	CBLNL1	140689
CTCFL	CTCFL	140690
CTCFL	BORIS	140690
CTCFL	CT27	140690
CTCFL	CTCF-T	140690
CTCFL	HMGB1L1	140690
CTCFL	dJ579F20.2	140690
TRIM69	TRIM69	140691
TRIM69	HSD-34	140691
TRIM69	HSD34	140691
TRIM69	RNF36	140691
TRIM69	Trif	140691
MROH8	MROH8	140699
MROH8	C20orf131	140699
MROH8	C20orf132	140699
MROH8	dJ621N11.3	140699
MROH8	dJ621N11.4	140699
SAMD10	SAMD10	140700
SAMD10	C20orf136	140700
SAMD10	dJ591C20	140700
SAMD10	dJ591C20.7	140700
ABHD16B	ABHD16B	140701
ABHD16B	C20orf135	140701
ABHD16B	dJ591C20.1	140701
CCM2L	CCM2L	140706
CCM2L	C20orf160	140706
CCM2L	dJ310O13.5	140706
BRI3BP	BRI3BP	140707
BRI3BP	BNAS1	140707
BRI3BP	HCCRBP-1	140707
BRI3BP	HCCRBP-3	140707
BRI3BP	KG19	140707
SOGA1	SOGA1	140710
SOGA1	C20orf117	140710
SOGA1	KIAA0889	140710
SOGA1	SOGA	140710
TLDC2	TLDC2	140711
TLDC2	C20orf118	140711
RIMS4	RIMS4	140730
RIMS4	C20orf190	140730
RIMS4	RIM 4	140730
RIMS4	RIM-4	140730
RIMS4	RIM4	140730
RIMS4	RIM4-gamma	140730
RIMS4	RIM4gamma	140730
ANKRD60	ANKRD60	140731
ANKRD60	C20orf86	140731
ANKRD60	bA196N14.3	140731
SUN5	SUN5	140732
SUN5	SPAG4L	140732
SUN5	SPGF16	140732
SUN5	TSARG4	140732
SUN5	dJ726C3.1	140732
MACROD2	MACROD2	140733
MACROD2	C20orf133	140733
MACROD2	C2orf133	140733
DYNLL2	DYNLL2	140735
DYNLL2	DNCL1B	140735
DYNLL2	Dlc2	140735
DYNLL2	RSPH22	140735
TMEM37	TMEM37	140738
TMEM37	PR1	140738
UBE2F	UBE2F	140739
UBE2F	NCE2	140739
ADAMTS14	ADAMTS14	140766
