entrez	length_RefSeq	domains_InterPro	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	multiDomain	ppin_hub	ppin_central	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_selective	rnaseq_middle	rnaseq_ubiquitous	protein_low	protein_high
15	252	2	0	0	1.44927536231884	5	36	5	356.510658699792	0	3	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0
21	1704	6	0	0	17.2661870503597	41	41	25	2370.86898781087	0.01	3	5	1	0	0	1	0	0	0	1	0	0	0	1	0	1
26	770	6	0	0	1.22699386503067	17	32	4	831.679024764685	0	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
27	1182	12	0	1	0.564971751412429	42	44	53	6632.78130796354	0.20899854862119	3	103	1	1	0	1	0	0	0	1	0	0	0	1	0	1
30	424	7	0	0	1.44927536231884	43	34	30	1845.22820465519	0.0896551724137931	1	5	1	0	0	1	0	0	0	1	0	0	0	1	0	0
32	2458	15	0	1	0	43	13	14	2555.93503254076	0.120879120879121	1	15	1	0	0	1	0	0	0	0	0	0	0	1	0	0
40	563	3	0	0	2.27272727272727	4	4	4	32.9065945138081	0.5	1	14	1	0	0	0	1	0	0	1	0	1	0	0	1	0
41	574	3	0	1	8.69565217391304	26	36	12	1211.02290904903	0.0909090909090909	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0
47	1155	12	0	0	23.1707317073171	43	31	71	22072.6439916681	0.125553319919517	3	15	1	1	1	1	0	0	0	1	0	0	0	1	0	0
49	421	6	0	1	1.97368421052632	6	1	4	107.621660555046	0	3	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0
50	780	8	1	0	47.1264367816092	43	43	32	6840.85697955456	0.141129032258065	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	1
52	158	4	0	0	0.689655172413793	43	44	51	10218.1938376347	0.0815686274509804	3	22	1	1	1	1	0	0	0	1	0	0	0	1	0	1
54	325	3	0	0	0.564971751412429	40	1	28	3136.86373974285	0.0502645502645503	3	14	1	0	0	1	0	0	0	1	0	0	0	1	1	0
55	418	3	0	1	0	28	1	23	4620.95120800893	0.00790513833992095	1	27	1	0	0	1	0	0	0	0	0	0	1	0	1	0
58	377	3	1	1	0.564971751412429	22	4	196	139629.799089655	0.0489795918367347	7	24	1	1	1	1	0	0	0	1	0	0	1	0	1	0
59	377	3	1	1	2.97619047619048	43	5	139	109139.224982683	0.0498383901574393	6	2	1	1	1	1	0	0	0	1	0	0	0	1	1	0
60	375	3	1	1	24.2774566473988	43	25	411	489281.355934498	0.0658951990979764	81	105	1	1	1	1	0	0	0	1	0	0	0	1	0	0
88	894	8	1	1	6.81818181818182	14	4	116	77596.3055796692	0.031784107946027	6	14	1	1	1	1	0	0	0	1	0	0	1	0	1	0
89	944	8	1	0	0	2	36	24	3170.10299831829	0.0942028985507246	3	14	1	0	0	1	0	0	0	0	0	1	0	0	0	0
90	509	8	0	1	0	43	38	83	31562.0465136121	0.0599471054951513	2	32	1	1	1	0	1	0	0	0	0	0	0	1	0	0
97	129	3	0	1	0	43	42	1	0	0	3	5	1	0	0	1	0	0	0	0	0	0	0	1	0	1
102	748	7	0	0	1.19047619047619	43	27	28	26272.2816184269	0.044973544973545	1	11	1	0	1	1	0	0	0	1	0	0	0	1	0	0
114	1251	6	0	1	4.73372781065089	4	41	4	21.6945332607026	0.166666666666667	8	14	1	0	0	1	0	0	0	1	0	1	0	0	0	1
117	496	6	0	1	36.094674556213	27	18	3	39.207986530121	0.333333333333333	3	37	1	0	0	0	0	1	0	1	0	0	1	0	0	0
118	799	3	0	1	0	43	34	62	22183.8273977948	0.105764145954521	3	59	1	1	1	1	0	0	0	0	0	0	0	1	0	0
120	706	3	0	1	1.69491525423729	43	44	30	7972.56730560627	0.0689655172413793	1	18	1	0	0	1	0	0	0	1	0	0	0	1	0	1
132	362	4	0	0	1.13636363636364	43	39	17	14952.562901819	0.147058823529412	3	35	1	0	1	1	0	0	0	1	0	0	0	1	0	0
133	185	2	0	0	0	43	27	5	791.239765204121	0.1	4	77	1	0	0	0	0	1	0	0	0	0	0	1	0	0
141	357	3	0	0	0	42	31	7	299.21407702338	0.0476190476190476	3	27	1	0	0	1	0	0	0	0	0	0	0	1	0	0
159	456	8	1	1	20.8092485549133	43	40	44	7223.75010703878	0.0887949260042283	3	37	1	1	0	1	0	0	0	1	0	0	0	1	0	0
162	949	12	1	1	4.79041916167665	43	42	85	25179.3262913828	0.109803921568627	16	24	1	1	1	1	0	0	0	1	0	0	0	1	0	1
165	1158	5	0	1	11.4942528735632	43	23	2	19.1010678567032	0	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
166	264	2	0	0	6.08108108108108	43	36	172	144119.86896963	0.0482796137630899	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0
167	249	9	0	0	0.564971751412429	3	1	16	1555.37428612596	0.0682926829268293	3	15	1	0	0	1	0	0	0	1	0	1	0	0	1	0
173	599	5	0	0	0	2	0	5	94.8778929656659	0.1	3	14	1	0	0	0	0	1	0	0	0	1	0	0	1	0
174	609	5	0	0	11.8421052631579	1	2	11	284.069018132221	0.0181818181818182	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0
177	420	8	0	0	0.564971751412429	17	2	16	7794.76395752273	0.125	2	3	1	0	0	1	0	0	0	1	0	0	1	0	1	0
181	132	3	0	0	0	3	36	12	5309.68306376867	0	3	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
242	701	9	0	1	0	3	1	20	1937.14594427434	0.115789473684211	3	14	1	0	0	1	0	0	0	0	0	1	0	0	1	0
246	662	9	0	1	0	7	8	4	29.2804779916582	0	3	28	1	0	0	1	0	0	0	0	0	0	1	0	1	0
247	676	9	0	1	0.574712643678161	19	19	8	172.789141120476	0.0357142857142857	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
265	205	1	1	0	0	0	36	16	1555.37428612596	0.0682926829268293	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
267	675	4	0	0	1.15606936416185	43	44	119	56131.4867827128	0.106822389972938	1	26	1	1	1	1	0	0	0	1	0	0	0	1	0	1
283	147	4	0	0	7.83132530120482	41	36	15	1419.45814546727	0.0571428571428571	2	45	1	0	0	0	0	1	0	1	0	0	0	1	0	0
284	498	6	0	1	0.564971751412429	38	14	4	30.1449771171058	0.333333333333333	9	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
285	496	6	0	1	0.564971751412429	31	24	14	1612.9759080214	0.0989010989010989	1	3	1	0	0	1	0	0	0	1	0	0	1	0	0	0
321	749	3	0	1	2.3121387283237	8	43	29	7547.41111021861	0.0517241379310345	1	2	1	0	0	0	1	0	0	1	0	0	1	0	0	1
334	763	15	0	1	1.44927536231884	43	44	41	9793.91386513814	0.0987804878048781	1	37	1	1	1	0	1	0	0	1	0	0	0	1	0	1
372	511	5	0	0	96.5317919075144	43	42	42	9378.04755067417	0.203252032520325	7	24	1	1	1	1	0	0	0	1	0	0	0	1	0	1
389	193	4	1	0	2.25988700564972	43	6	36	4052.77780778716	0.0714285714285714	11	64	1	0	0	1	0	0	0	1	0	0	0	1	1	0
395	974	5	0	1	0	36	44	1	0	0	3	14	1	0	0	1	0	0	0	0	0	0	1	0	0	1
427	411	3	0	0	0.568181818181818	43	42	33	8023.07293966886	0.00946969696969697	3	2	1	0	0	1	0	0	0	1	0	0	0	1	0	1
473	1566	7	0	1	1.36054421768707	43	39	33	6682.6394561417	0.126893939393939	3	13	1	0	0	0	1	0	0	1	0	0	0	1	0	0
529	226	2	1	0	20.2898550724638	43	39	66	15912.2015757565	0.0652680652680653	1	33	1	1	1	1	0	0	0	1	0	0	0	1	0	0
533	261	3	0	0	35.8381502890173	43	36	9	1435.08211333428	0.0277777777777778	3	23	1	0	0	1	0	0	0	1	0	0	0	1	0	0
570	418	5	0	0	0	2	2	23	2001.09859985979	0.0237154150197628	1	9	1	0	0	1	0	0	0	0	0	1	0	0	1	0
597	175	6	0	0	1.13636363636364	30	36	18	6354.00593531306	0.124183006535948	3	3	1	0	0	0	1	0	0	1	0	0	1	0	0	0
604	706	4	0	1	3.37837837837838	43	25	129	109760.608256461	0.0583817829457364	7	13	1	1	1	1	0	0	0	1	0	0	0	1	0	0
617	419	6	0	0	33.3333333333333	43	42	22	2666.58034480569	0.0216450216450216	3	4	1	0	0	1	0	0	0	1	0	0	0	1	0	1
627	329	5	0	1	0	9	9	18	8786.58211151054	0.065359477124183	16	14	1	0	0	0	1	0	0	0	0	0	1	0	0	0
714	245	3	0	0	6.62650602409639	43	25	9	718.068934886781	0.333333333333333	5	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
734	549	3	0	1	1.35135135135135	43	43	1	0	0	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	1
758	326	3	1	1	16.7630057803468	5	36	26	5277.85391211712	0.0523076923076923	3	15	1	0	0	1	0	0	0	1	0	1	0	0	0	0
759	261	5	0	1	8.57142857142857	9	7	4	166.879733184769	0	3	2	1	0	0	1	0	0	0	1	0	0	1	0	1	0
795	79	7	0	0	0.591715976331361	1	2	1	0	0	3	2	1	0	0	0	0	0	1	1	0	1	0	0	1	0
796	141	5	0	0	0.675675675675676	5	36	10	5154.76790213686	0.0888888888888889	4	14	1	0	0	0	0	1	0	1	0	1	0	0	0	0
813	323	4	0	1	0	43	44	123	41658.4870324126	0.0737038517926163	1	67	1	1	1	1	0	0	0	0	0	0	0	1	0	1
831	791	2	0	0	0	43	41	45	12047.774869708	0.101010101010101	1	5	1	1	1	1	0	0	0	0	0	0	0	1	0	1
838	447	9	0	0	0	10	44	6	93.1119411905864	0	2	8	1	0	0	0	0	1	0	0	0	0	1	0	0	1
841	538	9	0	1	0	41	44	172	93155.0290209902	0.0612675098599211	43	45	1	1	1	0	1	0	0	0	0	0	0	1	0	1
896	292	6	0	1	10.6508875739645	43	18	54	11818.8873038233	0.076869322152341	11	28	1	1	1	1	0	0	0	1	0	0	0	1	0	0
913	388	7	0	0	0	8	29	27	4263.10952609879	0.0227920227920228	1	14	1	0	0	0	0	0	1	0	0	0	1	0	0	0
949	509	2	0	1	4.34782608695652	43	9	31	15809.8932990874	0.0344086021505376	3	14	1	0	1	1	0	0	0	1	0	0	0	1	0	0
955	484	1	0	1	1.35135135135135	43	40	12	1190.735410818	0.0151515151515152	3	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0
968	354	2	0	0	0	43	7	15	563.948632354242	0.00952380952380952	3	18	1	0	0	0	0	1	0	0	0	0	0	1	1	0
977	253	4	0	1	12	43	41	13	1910.14654325976	0.128205128205128	10	7	1	0	0	0	1	0	0	1	0	0	0	1	0	1
996	830	4	1	0	32.1637426900585	43	43	120	48044.4077610667	0.09593837535014	28	54	1	1	1	1	0	0	0	1	0	0	0	1	0	1
998	191	5	1	0	4.31654676258993	43	40	235	210099.728758749	0.0280050918348791	36	25	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1015	832	4	0	0	0	13	7	51	11363.2239321973	0.0888585099111415	2	23	1	1	1	1	0	0	0	0	0	0	1	0	1	0
1033	212	5	0	0	0.568181818181818	29	36	23	1342.41950384115	0.0632411067193676	1	18	1	0	0	1	0	0	0	1	0	0	1	0	0	0
1047	610	4	0	1	0.571428571428571	15	3	36	6089.33223091405	0.0984126984126984	3	14	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1058	140	3	0	0	33.9506172839506	14	24	98	21618.2929544811	0.0807910793183253	15	35	1	1	1	1	0	0	0	1	0	0	1	0	0	0
1075	463	8	0	0	0	43	41	19	3349.39705976607	0.0467836257309941	5	6	1	0	0	1	0	0	0	0	0	0	0	1	0	1
1103	748	4	0	0	1.13636363636364	1	4	11	69.9281215783363	0.127272727272727	3	2	1	0	0	1	0	0	0	1	0	1	0	0	1	0
1104	452	2	0	0	37.5722543352601	43	44	105	24196.3891449293	0.0838827838827839	1	16	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1106	1828	11	0	1	5.74712643678161	43	43	14	537.026546057063	0.0769230769230769	1	4	1	0	0	1	0	0	0	1	0	0	0	1	0	1
1111	492	3	0	0	39.6551724137931	37	36	113	44630.9089883864	0.104614412136536	5	52	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1112	490	5	1	1	0.568181818181818	43	33	17	5130.46195464406	0.0661764705882353	3	52	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1160	419	6	1	0	0.78740157480315	37	11	12	1226.7496268836	0.0909090909090909	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1186	805	4	0	0	0.564971751412429	43	41	27	6415.59930750196	0.0626780626780627	3	30	1	0	0	1	0	0	0	1	0	0	0	1	0	1
1187	687	4	1	1	0	9	3	1	0	0	3	14	1	0	0	1	0	0	0	0	0	0	1	0	1	0
1211	248	1	0	1	3.95480225988701	43	33	69	16251.3603503338	0.194799658994032	28	25	0	1	1	0	1	0	0	1	0	0	0	1	0	0
1240	373	4	0	1	0	38	17	2	2.89806820810899	0	3	45	1	0	0	0	0	1	0	0	0	0	0	1	0	0
1241	352	4	0	0	1.71428571428571	42	7	5	86.4359279417783	0	3	14	1	0	0	0	0	1	0	1	0	0	0	1	1	0
1258	1251	5	0	1	1.44927536231884	1	36	4	16584.577033822	0.166666666666667	10	15	1	0	1	1	0	0	0	1	0	1	0	0	0	0
1315	953	6	0	0	90.1734104046243	43	44	97	32974.9216384134	0.100730240549828	9	5	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1370	545	5	0	1	2.89855072463768	4	2	4	364.182418988873	0.333333333333333	3	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0
1375	772	5	0	1	0	43	44	1	0	0	3	17	1	0	0	1	0	0	0	0	0	0	0	1	0	1
1387	2442	16	0	1	11.7647058823529	43	44	367	332741.436552419	0.0550170485847441	63	47	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1388	703	2	0	1	1.72413793103448	43	43	35	9614.58604372791	0.0319327731092437	3	24	1	0	1	0	1	0	0	1	0	0	0	1	0	1
1408	614	5	1	1	0.564971751412429	43	44	147	23161.6923729889	0.0848010437051533	4	108	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1429	329	6	0	0	0	43	44	25	1585.70302389421	0.0433333333333333	3	12	1	0	0	1	0	0	0	0	0	0	0	1	0	1
1445	450	11	0	1	3.95480225988701	43	22	78	20124.5389956482	0.108891108891109	24	31	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1462	3396	18	0	0	0	40	19	27	9154.58341349385	0.0541310541310541	2	24	1	0	1	1	0	0	0	0	0	0	0	1	0	0
1488	985	4	0	1	0	43	34	110	66578.8892253262	0.0390325271059216	5	18	1	1	1	1	0	0	0	0	0	0	0	1	0	0
1493	223	6	0	0	0	12	36	17	4985.66197180441	0.169117647058824	4	6	1	0	0	0	0	1	0	0	0	0	1	0	0	0
1499	781	4	0	1	2.89855072463768	43	40	396	553097.012580925	0.05469888761028	96	46	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1500	968	5	0	1	0	43	39	70	27068.1046166778	0.11055900621118	7	62	1	1	1	1	0	0	0	0	0	0	0	1	0	0
1540	956	6	0	0	0	43	44	600	535284.445698775	0.0500333889816361	3	68	1	1	1	0	1	0	0	0	0	0	0	1	0	1
1608	791	11	0	1	0	29	13	3	45.0601544261915	0	1	11	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1616	752	5	0	0	18.3908045977011	41	44	161	54692.6229596677	0.0644409937888199	14	2	1	1	1	0	1	0	0	1	0	0	0	1	0	1
1622	148	4	0	1	0.564971751412429	43	37	18	1417.11481054364	0.0588235294117647	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1639	1278	4	0	0	13.6986301369863	43	41	248	145157.804268596	0.0332702102651169	12	4	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1659	1220	9	0	0	39.3063583815029	43	44	73	10905.3274073772	0.145357686453577	2	7	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1687	496	3	0	1	0	39	44	18	1927.23185800682	0.065359477124183	3	2	1	0	0	0	1	0	0	0	0	0	0	1	0	1
1690	615	3	0	1	6.28571428571429	31	36	16	3685.90293938814	0.0333333333333333	3	22	1	0	0	0	0	1	0	1	0	0	1	0	0	0
1729	1272	11	0	1	7.2463768115942	43	37	60	11045.8631547486	0.0711864406779661	4	63	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1736	514	8	0	0	24.7126436781609	43	44	143	19850.7284208999	0.168620112282084	7	3	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1737	647	8	0	0	0.568181818181818	43	42	44	7605.92349905882	0.146934460887949	4	6	1	1	0	1	0	0	0	1	0	0	0	1	0	1
1739	926	14	0	1	0	43	43	120	175016.268835048	0.0295518207282913	8	3	1	1	1	1	0	0	0	0	0	0	0	1	0	1
1745	255	5	0	1	1.69491525423729	1	11	2	5.256910137625	0	3	2	1	0	0	0	1	0	0	1	0	1	0	0	0	0
1757	918	7	0	0	2.02702702702703	29	42	2	1.64156859751693	0	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	1
1760	655	3	0	0	0	43	9	20	2895.52907387717	0.0368421052631579	3	20	1	0	0	0	0	1	0	0	0	0	0	1	0	0
1780	645	5	0	1	3.7037037037037	34	20	56	9693.92159776028	0.0876623376623377	12	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0
1786	1632	9	0	0	28.2758620689655	43	17	94	16533.7545846516	0.144589338824068	20	39	1	1	1	1	0	0	0	1	0	0	0	1	0	0
1794	1830	11	0	1	1.12994350282486	39	13	27	2735.34136894061	0.108262108262108	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1800	411	4	0	1	0	16	6	54	30119.2982823437	0.0076869322152341	1	14	1	1	1	1	0	0	0	0	0	0	1	0	1	0
1804	865	4	0	1	1.45985401459854	13	3	5	59.2876641227368	0	3	11	1	0	0	1	0	0	0	1	0	0	1	0	1	0
1809	684	5	0	1	0.675675675675676	41	24	33	7591.58703611219	0.147727272727273	3	12	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1875	346	7	0	1	6.77966101694915	40	36	15	450.337828228261	0.17142857142857101	26	25	1	0	0	1	0	0	0	1	0	0	0	1	0	0
1890	487	9	0	0	0	42	13	18	1278.55193537524	0.0196078431372549	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
1933	225	6	1	0	2.85714285714286	43	42	83	18890.3099100805	0.179841316485454	4	8	1	1	1	1	0	0	0	1	0	0	0	1	0	1
1955	602	3	0	0	1.12994350282486	43	44	16	1555.37428612596	0.0682926829268293	3	9	1	0	0	1	0	0	0	1	0	0	0	1	0	1
1982	907	5	0	0	32.1428571428571	43	44	45	4153.08807531907	0.201010101010101	3	62	1	1	0	1	0	0	0	1	0	0	0	1	0	1
1999	371	6	0	0	1.875	27	23	52	9442.38490061741	0.0829562594268477	1	19	1	1	1	0	1	0	0	1	0	0	1	0	0	0
2000	663	5	0	1	1.12994350282486	40	36	11	213.426888247164	0.127272727272727	8	21	1	0	0	0	1	0	0	1	0	0	0	1	0	0
2002	428	3	1	1	5.0314465408805	43	36	41	11377.2867342902	0.135365853658537	4	54	1	1	1	0	1	0	0	1	0	0	0	1	0	0
2037	1057	3	0	1	0	43	38	57	13001.3864804735	0.104010025062657	1	8	1	1	1	0	1	0	0	0	0	0	0	1	0	0
2039	405	3	0	0	0.591715976331361	43	31	24	3658.99915179441	0.108695652173913	4	18	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2078	486	5	0	1	2.89855072463768	42	26	99	10260.1565743054	0.153576582148011	3	4	1	1	1	0	1	0	0	1	0	0	0	1	0	0
2100	530	8	0	1	0	12	6	129	57314.1213590456	0.0750968992248062	6	60	1	1	1	1	0	0	0	0	0	0	1	0	1	0
2118	484	4	0	1	6.66666666666667	30	38	16	1590.79251949913	0.158333333333333	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0
2172	177	3	0	1	0.72992700729927	14	1	16	1555.37428612596	0.0682926829268293	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0
2217	365	8	0	0	1.12994350282486	43	7	58	27004.0458492849	0.0199637023593466	3	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0
2224	419	3	1	0	30.1775147928994	43	36	50	22201.6402441415	0.0808163265306122	1	3	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2242	822	13	0	1	2.7027027027027	43	40	42	9559.88071763048	0.159117305458769	4	2	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2258	255	3	0	1	22.4137931034483	37	36	8	955.071019700287	0.178571428571429	1	14	1	0	0	0	1	0	0	1	0	0	0	1	0	0
2268	529	11	1	1	0.564971751412429	42	5	37	8899.66264997536	0.204204204204204	2	14	1	0	0	1	0	0	0	1	0	0	0	1	1	0
2274	279	2	0	1	2.36686390532544	42	29	151	115379.49560571	0.0421192052980132	7	86	1	1	1	0	0	0	1	1	0	0	0	1	0	0
2286	142	1	0	0	2.89855072463768	43	26	48	7129.81831887312	0.0966312056737589	3	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0
2316	2647	7	0	1	1.13636363636364	43	22	317	286062.351194645	0.0717166473665296	6	23	1	1	1	1	0	0	0	1	0	0	0	1	0	0
2318	2725	7	0	1	1.13636363636364	34	4	117	98161.0148852848	0.0412614205717654	1	2	1	1	1	1	0	0	0	1	0	0	1	0	1	0
2330	533	4	0	0	0.564971751412429	38	21	5	128.144671119902	0	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2354	338	3	0	1	0	41	21	10	233.572735836447	0.488888888888889	3	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2532	338	1	0	0	0	42	2	9	791.853318336132	0.0277777777777778	1	14	0	0	0	0	0	1	0	0	0	0	0	1	1	0
2596	274	6	0	0	1.12994350282486	14	6	22	1986.80158041704	0.0216450216450216	3	8	1	0	0	0	0	1	0	1	0	0	1	0	1	0
2615	662	4	0	1	2.75862068965517	42	36	10	974.36838252699	0	3	16	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2636	363	5	0	1	0	2	2	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	1	0	0	0	0	1	0	0	1	0
2650	428	1	1	1	0.568181818181818	35	39	20	1771.77658122343	0.0105263157894737	3	13	0	0	0	1	0	0	0	1	0	0	1	0	0	0
2665	445	3	1	1	3.48837209302326	43	42	62	15332.5937830626	0.11158117398202	1	10	1	1	1	1	0	0	0	1	0	0	0	1	0	1
2672	422	3	0	1	8.52272727272727	17	44	18	748.247249226847	0.222222222222222	3	3	1	0	0	1	0	0	0	1	0	0	1	0	0	1
2742	452	9	1	1	0.564971751412429	2	9	29	3794.52047391199	0.0123152709359606	3	15	1	0	0	0	1	0	0	1	0	1	0	0	0	0
2745	106	5	1	0	0	43	29	23	3999.72600530427	0.075098814229249	3	24	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2786	75	3	0	1	2.5974025974026	20	36	17	666.169867162016	0.242647058823529	41	46	1	0	0	0	1	0	0	1	0	0	1	0	0	0
2825	355	3	0	0	0	8	36	3	102.914007669352	0	3	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
2833	415	4	0	1	0	11	7	10	775.649391567074	0.0222222222222222	3	14	1	0	0	0	0	1	0	0	0	0	1	0	1	0
2840	367	2	0	0	1.44927536231884	26	8	2	1.02602106536507	0	4	2	1	0	0	0	0	1	0	1	0	0	1	0	1	0
2879	234	3	0	0	31.9767441860465	43	27	40	12558.8540261715	0.198717948717949	3	2	1	0	1	1	0	0	0	1	0	0	0	1	0	0
2935	637	3	1	0	51.7241379310345	43	44	50	4783.47740285826	0.139591836734694	2	30	1	1	0	1	0	0	0	1	0	0	0	1	0	1
2965	548	4	1	0	20.6896551724138	43	44	61	12803.2126426103	0.126775956284153	76	27	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3028	261	3	0	0	38.953488372093	43	43	257	96883.7742897799	0.0798273346303502	2	6	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3029	308	5	0	0	0	43	40	8	1383.09936272571	0.0357142857142857	3	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3052	268	1	0	0	12	43	44	47	29923.7198063933	0.0453283996299723	3	28	0	1	1	1	0	0	0	1	0	0	0	1	0	1
3068	263	2	0	0	2.82485875706215	43	44	212	58126.1871211743	0.0610748457480104	1	209	1	1	1	0	1	0	0	1	0	0	0	1	0	1
3090	733	5	0	0	0	40	26	28	965.678090946297	0.272486772486772	2	12	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3093	200	5	0	0	11.4285714285714	43	44	94	25395.876938363	0.0656600320292839	3	33	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3134	442	9	0	0	1.21212121212121	37	36	19	1496.18725621585	0.134502923976608	12	2	1	0	0	0	0	0	1	1	0	0	0	1	0	0
3148	209	3	1	1	0.564971751412429	43	42	50	14404.715854317299	0.157551020408163	4	88	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3157	520	5	1	1	31.7919075144509	43	32	31	3358.64928157642	0.0301075268817204	1	43	1	0	0	1	0	0	0	1	0	0	0	1	0	0
3161	725	3	0	0	5.68181818181818	16	17	43	8074.53384563768	0.0642303433001107	4	5	1	1	0	0	1	0	0	1	0	0	1	0	0	0
3163	370	4	0	1	0.564971751412429	43	44	61	35345.5544130304	0.0366120218579235	3	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3183	306	4	1	1	88.8235294117647	43	44	179	62175.8795923252	0.140794677044756	16	84	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3185	415	4	1	1	6.32183908045977	43	43	175	61078.4670374568	0.133333333333333	15	91	1	1	1	1	0	0	0	1	0	0	0	1	0	1
3265	189	4	1	1	0	43	29	149	115024.147051359	0.0294757845093416	39	21	1	1	1	1	0	0	0	0	0	0	0	1	0	0
3298	536	6	1	1	1.12994350282486	43	1	71	20136.3118373877	0.0406438631790745	1	21	1	1	1	1	0	0	0	1	0	0	0	1	1	0
3299	492	4	0	1	0	42	36	20	3177.96957913534	0.0842105263157895	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3300	324	4	0	1	10.5882352941176	43	42	44	5428.05824773572	0.0909090909090909	1	5	1	1	0	1	0	0	0	1	0	0	0	1	0	1
3382	512	3	0	1	0	41	33	13	386.213168506002	0.0512820512820513	3	14	1	0	0	0	1	0	0	0	0	0	0	1	0	0
3386	272	4	0	0	1.69491525423729	40	36	11	3822.37837959657	0.127272727272727	4	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0
3429	122	2	0	0	0	43	28	5	24.791826024043	0.2	1	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0
3590	422	7	0	0	0.564971751412429	43	44	1	0	0	2	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1
3609	898	3	0	1	22.0689655172414	43	42	314	169571.35092497	0.119594635843796	11	27	1	1	1	0	1	0	0	1	0	0	0	1	0	1
3612	336	5	0	1	0	43	41	17	2475.44528671932	0.139705882352941	3	19	1	0	0	1	0	0	0	0	0	0	0	1	0	1
3628	399	3	0	0	0	43	29	13	831.251842011378	0.0384615384615385	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3663	514	8	0	1	0	41	9	37	8511.82568509242	0.145645645645646	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0
3683	1170	9	0	1	0	36	5	11	2051.5966159715	0.127272727272727	3	14	1	0	0	1	0	0	0	0	0	0	1	0	1	0
3685	1048	7	0	1	21.5909090909091	43	37	81	41172.4492388974	0.0604938271604938	85	8	1	1	1	0	1	0	0	1	0	0	0	1	0	0
